title,href,date,reply,view
天天白酒这个神那个神的，看看什么才是爆炸式增长,https://bbs.hupu.com/40913982.html,2021-02-04,13,18003
泉阳泉股东进,https://bbs.hupu.com/40922890.html,2021-02-04,0,1778
b站某人预测的大盘走势,https://bbs.hupu.com/40913065.html,2021-02-04,69,60052
有一说一 美股这波是散户赢了还是资本赢了？,https://bbs.hupu.com/40779416.html,2021-01-29,191,233269
我真的只是想回本就卖了，结果...,https://bbs.hupu.com/40906663.html,2021-02-03,14,22712
科大讯飞发生了什么？,https://bbs.hupu.com/40895678.html,2021-02-03,90,183242
小白不懂就问，闲钱想定投方易达蓝筹，什么时候适合进场呢？,https://bbs.hupu.com/40919778.html,2021-02-04,45,20504
被网红摩根教训了一顿,https://bbs.hupu.com/40794149.html,2021-01-29,85,105861
军工还有没有救，银河今天都拉起来了，全在填军工的坑,https://bbs.hupu.com/40920902.html,2021-02-04,3,4313
兄弟萌，无锡银行直接起飞，嘻嘻,https://bbs.hupu.com/40912502.html,2021-02-04,5,12465
打算定投三到五年，这四支可以吗？,https://bbs.hupu.com/40882245.html,2021-02-03,42,40032
我的海螺又跑赢大盘了,https://bbs.hupu.com/40913352.html,2021-02-04,11,12059
小白问问半导体，军工能不能抄底？,https://bbs.hupu.com/40910390.html,2021-02-04,33,22971
求推荐债券型基金,https://bbs.hupu.com/40901012.html,2021-02-03,47,33336
小韭菜的比特币 1万5 rmb 实盘,https://bbs.hupu.com/40862695.html,2021-02-02,15,11361
创金算不算新能源中的易方达蓝筹,https://bbs.hupu.com/40918104.html,2021-02-04,50,37081
在春节前，苏盐井神最低价是不敢做至6.72元价的，敢做的话那说明操纵的太厉害了！,https://bbs.hupu.com/40922607.html,2021-02-04,0,1406
靓坤这顿揍逃不过去了,https://bbs.hupu.com/40916340.html,2021-02-04,5,15364
茅台干翻全场,https://bbs.hupu.com/40914254.html,2021-02-04,10,11793
今天周四，好紧张！,https://bbs.hupu.com/40914316.html,2021-02-04,6,9335
天齐怎么样呀，看到多少？拿了快2周了。有没机会上100这几天挺抗跌的。,https://bbs.hupu.com/40771267.html,2021-01-28,24,29558
今天区里有兄弟和我一起无脑看多半导体的吗,https://bbs.hupu.com/40919841.html,2021-02-04,8,8194
中国平安业绩超预期，科技继续抗压，一个人的股灾,https://bbs.hupu.com/40907482.html,2021-02-03,9,11150
5G还有奇迹吗,https://bbs.hupu.com/40910140.html,2021-02-04,15,10702
拿了半年终于解套了，然鹅这坚持不知道跟谁说...,https://bbs.hupu.com/40893545.html,2021-02-03,8,17491
韭菜又来了，这回all in中欧阿尔法了,https://bbs.hupu.com/40914995.html,2021-02-04,13,16597
现在买入诺安是不是个时候,https://bbs.hupu.com/40912642.html,2021-02-04,33,37603
持股过节还是持币过节,https://bbs.hupu.com/40918935.html,2021-02-04,9,8568
2月10日收盘和18日盘中就看上证指数能否顺利冲上2603点的？,https://bbs.hupu.com/40920219.html,2021-02-04,2,3065
今天大盘回拉了一个点为什么我的账户表现没那么明显,https://bbs.hupu.com/40919369.html,2021-02-04,17,10079
华尔街之狼原型发声：散户已经厌倦了被华尔街踩在脚下,https://bbs.hupu.com/40901520.html,2021-02-03,7,12233
港股快手打新的兄弟有没有！！,https://bbs.hupu.com/40920562.html,2021-02-04,4,5869
诸位老铁有没有推荐的消费基金,https://bbs.hupu.com/40914290.html,2021-02-04,9,10152
朋友拿家里100万投资白酒赚了100万，算他的能耐吗,https://bbs.hupu.com/40852632.html,2021-02-01,246,201699
今天碰到一头摔倒的牛,https://bbs.hupu.com/36875004.html,2020-07-31,4,7705
有谁知道半导体怎么回事？,https://bbs.hupu.com/40895891.html,2021-02-03,51,59765
跟朋友聊天，我心态裂了,https://bbs.hupu.com/40917413.html,2021-02-04,4,7063
老铁，买基金不能不说的风险,https://bbs.hupu.com/40879638.html,2021-02-02,17,21035
震惊！高中同学发这个给我！,https://bbs.hupu.com/40917730.html,2021-02-04,39,37811
今天头铁买了鼎捷软件，目前被套5.5个点，还有救吗？,https://bbs.hupu.com/40920848.html,2021-02-04,3,3231
【日更】可转债打新申购建议及新债上市估值,https://bbs.hupu.com/40457255.html,2021-01-14,44,32730
又双叒叕：新高了！,https://bbs.hupu.com/40920688.html,2021-02-04,1,3939
有人能解答下九州通这个公司为什么股价这么拉胯吗,https://bbs.hupu.com/40890344.html,2021-02-03,10,7351
每周的星期四斗逃不过一顿毒打,https://bbs.hupu.com/40921840.html,2021-02-04,0,2533
杀疯了（模拟）,https://bbs.hupu.com/40872512.html,2021-02-02,18,13839
被军工抄家的第n天,https://bbs.hupu.com/40905269.html,2021-02-03,44,48888
快手能不能喝汤？,https://bbs.hupu.com/40918763.html,2021-02-04,5,6480
06年老jr大佬来教你们jrs小散炒股票,https://bbs.hupu.com/40668568.html,2021-01-23,28,20182
最后一次满仓 最后一次热泪盈眶,https://bbs.hupu.com/40918730.html,2021-02-04,7,5357
虎扑韭菜股票混合W3D4,https://bbs.hupu.com/40921725.html,2021-02-04,0,1814
【虎扑指数】2月4日，情绪冰点，明天会好吗？,https://bbs.hupu.com/40921316.html,2021-02-04,1,2326
大佬们有偏光伏的好基推荐吗,https://bbs.hupu.com/40916387.html,2021-02-04,15,12221
写在周四盘前，，，,https://bbs.hupu.com/40910061.html,2021-02-04,27,30576
下一个爱尔眼科和通策医疗都在这里了，消费医疗，高速增长赛道！,https://bbs.hupu.com/40921660.html,2021-02-04,1,1887
智飞生物！一定会新高的，不信来打脸,https://bbs.hupu.com/40911635.html,2021-02-04,13,9831
兄弟们这三个基金可以吗,https://bbs.hupu.com/40891244.html,2021-02-03,26,16734
不容易啊，终于要回本了,https://bbs.hupu.com/40871725.html,2021-02-02,70,47267
买美股都是什么软件，老铁们建议下,https://bbs.hupu.com/40885689.html,2021-02-03,41,47079
兄弟们跑了,https://bbs.hupu.com/40872398.html,2021-02-02,18,47663
2021，后疫情时代开启（2月份）,https://bbs.hupu.com/40840241.html,2021-01-31,99,62301
直呼好家伙,https://bbs.hupu.com/40911148.html,2021-02-04,5,9350
每日基金操作分享，欢迎关注,https://bbs.hupu.com/40921471.html,2021-02-04,1,1614
这个基金啥水平,https://bbs.hupu.com/40921312.html,2021-02-04,4,3818
三一重工什么时候进场合适，节后还是节前,https://bbs.hupu.com/40860965.html,2021-02-01,21,50581
各位老哥帮我看看这俩鸡还能拿吗,https://bbs.hupu.com/40897648.html,2021-02-03,7,10159
诺安双利基金，一个礼拜跌完了半年的收益…,https://bbs.hupu.com/40912991.html,2021-02-04,4,5868
上证50的中位数是-1.98%，但上证50指数是红的，茅台、平安贡献极大。,https://bbs.hupu.com/40921263.html,2021-02-04,0,2161
好像发现赚钱的路子了,https://bbs.hupu.com/40892704.html,2021-02-03,51,68370
没人玩皖通科技吗,https://bbs.hupu.com/40921235.html,2021-02-04,2,1987
景顺长城对比易方达蓝筹,https://bbs.hupu.com/40903351.html,2021-02-03,93,86614
炒股炒基金用什么软件方便呀,https://bbs.hupu.com/40911519.html,2021-02-04,8,13978
我决定拼了。。。。,https://bbs.hupu.com/40917076.html,2021-02-04,14,8269
大哥们看看我选的这几只鸡什么水平,https://bbs.hupu.com/40921069.html,2021-02-04,0,1756
中信两兄弟一起砸盘？连平安茅台都拉不住,https://bbs.hupu.com/40916459.html,2021-02-04,3,9617
推荐一只在我看来不亚于创金合信工业周期的新能源基金。,https://bbs.hupu.com/40903347.html,2021-02-03,27,39600
5g和半导体真的是双煞呀，重仓的我已经开始不好了,https://bbs.hupu.com/40913812.html,2021-02-04,17,16473
刚看到一张图笑死我了,https://bbs.hupu.com/40921012.html,2021-02-04,0,1923
我正式宣布茅台才是大a股唯一的神,https://bbs.hupu.com/40912034.html,2021-02-04,31,27556
半导体是不完了,https://bbs.hupu.com/40906998.html,2021-02-03,30,107592
蔡狗牛啊，科技股反弹啦，士兰微涨停了,https://bbs.hupu.com/40918297.html,2021-02-04,15,15121
巴菲特们帮小弟看一下这样组合可以吗,https://bbs.hupu.com/40893656.html,2021-02-03,11,12547
2021年，食品饮料板块消费升级投资策略！龙头公司创新突破！,https://bbs.hupu.com/40917968.html,2021-02-04,4,3152
今天这叫 一酱功成千股哭，茅台蹭蹭啊,https://bbs.hupu.com/40918412.html,2021-02-04,3,4357
8万佛系实盘，只为记录操作,https://bbs.hupu.com/40834383.html,2021-01-31,9,7672
"高常运：2.4黄金白银美盘交易策略,晚间黄金走势分析及操作思路",https://bbs.hupu.com/40920826.html,2021-02-04,0,1401
大家帮我看看天和防务还有救吗？,https://bbs.hupu.com/40920805.html,2021-02-04,0,1564
#股票#  #基金#  关于春节前后市场流动性,https://bbs.hupu.com/40920794.html,2021-02-04,1,1104
请问可降解塑料有些什么好股?,https://bbs.hupu.com/40867851.html,2021-02-02,39,37983
大一韭菜中新股了,https://bbs.hupu.com/40879227.html,2021-02-02,25,67268
这个股要涨100倍啊,https://bbs.hupu.com/40900646.html,2021-02-03,41,64183
我爸把炒了三年的账户给我了，还有救吗？,https://bbs.hupu.com/40870165.html,2021-02-02,118,155309
2021年，食品饮料板块消费升级投资策略！龙头公司创新突破！,https://bbs.hupu.com/40920711.html,2021-02-04,1,1301
投遍大地神州，醉美多彩贵州,https://bbs.hupu.com/40920677.html,2021-02-04,1,1737
这一天发生了什么事？,https://bbs.hupu.com/40913047.html,2021-02-04,5,8521
唉，深夜睡不着，买的中文在线被套三十个点,https://bbs.hupu.com/40820370.html,2021-01-31,14,27322
今天要不爆杀了？上证跌回3400,https://bbs.hupu.com/40910918.html,2021-02-04,27,36652
这次调整希望持续一两周，不然市场太疯狂，天上不会白掉馅饼,https://bbs.hupu.com/40769149.html,2021-01-28,18,23985
哪位老铁给分析一下杰瑞股份。谢谢兄弟。,https://bbs.hupu.com/38827442.html,2020-10-26,38,32716
关于基金前端和后端,https://bbs.hupu.com/40920444.html,2021-02-04,0,1568
潍柴动力，谭旭光，圣农发展，傅光明,https://bbs.hupu.com/40894679.html,2021-02-03,13,11829
谁是yyds不用我多少了吧,https://bbs.hupu.com/40905508.html,2021-02-03,12,18524
有用华宝智投的嘛？,https://bbs.hupu.com/40920320.html,2021-02-04,0,1989
周一1800只股票下跌，周二2100只股票下跌，今天就厉害了，3100只股票下跌,https://bbs.hupu.com/40894983.html,2021-02-03,46,62011
好久没见到校长了，很怀恋那声呐喊,https://bbs.hupu.com/40920315.html,2021-02-04,0,1957
小韭菜买基金帮忙看下,https://bbs.hupu.com/40918592.html,2021-02-04,10,5527
第一次发帖献给股票区，纪念5年投资生涯的小高峰,https://bbs.hupu.com/40866893.html,2021-02-02,90,87009
神奇的比亚迪,https://bbs.hupu.com/40912037.html,2021-02-04,12,13619
手上有海螺、恒瑞、通威什么水平,https://bbs.hupu.com/40911459.html,2021-02-04,18,19110
今天美年大家没冲？张坤谢治宇都加仓了，我认为近期确定性很大,https://bbs.hupu.com/40637664.html,2021-01-22,40,33719
现在有必要把易方达中小盘置换成蓝筹吗？,https://bbs.hupu.com/40872707.html,2021-02-02,22,30719
今天这又怎么了?,https://bbs.hupu.com/40916481.html,2021-02-04,5,7797
潍柴动力怎么看,https://bbs.hupu.com/40648346.html,2021-01-22,13,15938
中远海控又双叒叕,https://bbs.hupu.com/40912619.html,2021-02-04,24,23800
2:50的时候决定所有基金都减仓了,https://bbs.hupu.com/40898205.html,2021-02-03,11,36156
平安明天会带着大盘一直往下冲,https://bbs.hupu.com/40898832.html,2021-02-03,5,11036
金制龙头：博迁新材,https://bbs.hupu.com/40877780.html,2021-02-02,9,9579
有人分析下紫光股份今日异动的原因吗,https://bbs.hupu.com/40920009.html,2021-02-04,0,2210
海螺水泥，永远的鬼,https://bbs.hupu.com/40918734.html,2021-02-04,1,4712
上海机场逻辑没问题~,https://bbs.hupu.com/40907023.html,2021-02-03,14,20103
今天虽然输钱，但至少告诉了大家一个道理，赶快把绿的股票都删自选吧。,https://bbs.hupu.com/40918821.html,2021-02-04,1,3153
小韭菜第二支新股 有中了的jrs吗,https://bbs.hupu.com/40882793.html,2021-02-03,16,21390
证劵真的不讲武德啊,https://bbs.hupu.com/40911498.html,2021-02-04,19,19051
【恒生指数收跌0.66% 恒大汽车逆市大涨13%】,https://bbs.hupu.com/40919844.html,2021-02-04,0,1349
说说今天买军工的亏多少,https://bbs.hupu.com/40790287.html,2021-01-29,4,8143
摩根太平洋人民币对冲，大家看好这个持仓吗。,https://bbs.hupu.com/40852853.html,2021-02-01,98,92123
对比18年3587.83就是最高点，跑吗,https://bbs.hupu.com/40916067.html,2021-02-04,16,20231
今天大A行情猜测,https://bbs.hupu.com/40910102.html,2021-02-04,15,17224
基金基金,https://bbs.hupu.com/40909718.html,2021-02-04,19,15462
顶不住了 终于把诺安银河转化了,https://bbs.hupu.com/40915403.html,2021-02-04,12,14449
来几个荐股的高手。。。。,https://bbs.hupu.com/40857447.html,2021-02-01,66,71671
定投银河快一年了,https://bbs.hupu.com/40908127.html,2021-02-04,38,35934
今天都买了些什么股票？,https://bbs.hupu.com/40896787.html,2021-02-03,72,37043
老哥们格林美这票怎么看？,https://bbs.hupu.com/40912477.html,2021-02-04,25,19028
昨天抄底半导体的人还好吗,https://bbs.hupu.com/40912173.html,2021-02-04,49,40593
诺安，永远的神,https://bbs.hupu.com/40919661.html,2021-02-04,1,2409
立讯精密，还有一起的老哥吗,https://bbs.hupu.com/40882904.html,2021-02-03,18,26295
推介一个冷门不错的票子～普洛药业,https://bbs.hupu.com/40919635.html,2021-02-04,0,2185
买基金是不和打篮球一样？,https://bbs.hupu.com/40909849.html,2021-02-04,12,16682
海螺水泥是不是要像上海机场一样要爆大雷了跌的停不下来,https://bbs.hupu.com/40867203.html,2021-02-02,99,110716
茅台今天要涨停吗？,https://bbs.hupu.com/40913777.html,2021-02-04,10,16703
看图说话，大家来猜猜这是啥基！？,https://bbs.hupu.com/40904896.html,2021-02-03,27,24001
机会在下周,https://bbs.hupu.com/40915372.html,2021-02-04,7,14940
华银电力大家买了吗？不要忘记买噢！因为它和国网英大有个相同的题材今天英大差点涨停,https://bbs.hupu.com/40919499.html,2021-02-04,0,2642
小弟新韭菜一棵，请各位巴菲特给看看东鹏控股怎么样,https://bbs.hupu.com/40695635.html,2021-01-25,8,8355
今天菜狗手办火了，正好,https://bbs.hupu.com/40854045.html,2021-02-01,27,66068
太离谱了,https://bbs.hupu.com/40914276.html,2021-02-04,9,15101
我服了，今早股票区火的图是我的！我的！,https://bbs.hupu.com/40897023.html,2021-02-03,104,91293
今天有人补仓吗,https://bbs.hupu.com/40917281.html,2021-02-04,11,9537
准备开始定投，请大家推荐！,https://bbs.hupu.com/40887278.html,2021-02-03,3,9258
大盘应该可以探底回升？,https://bbs.hupu.com/40916036.html,2021-02-04,7,10390
有没有人拿顺丰做t？,https://bbs.hupu.com/40919371.html,2021-02-04,0,1928
美的集团 大家怎么看,https://bbs.hupu.com/40687100.html,2021-01-24,10,18118
小米股票,https://bbs.hupu.com/40912295.html,2021-02-04,5,10551
诺安评论区太搞笑了,https://bbs.hupu.com/40899210.html,2021-02-03,41,101736
万科拿还是割？,https://bbs.hupu.com/40919136.html,2021-02-04,3,3929
a股这是干嘛啊！天天跳水。买的美股跌两天都可以拉回来,https://bbs.hupu.com/40916986.html,2021-02-04,8,7911
这波卖出什么水平 要不要回去抄底,https://bbs.hupu.com/40913438.html,2021-02-04,2,4098
今日份表情包大放送,https://bbs.hupu.com/40897545.html,2021-02-03,4,3409
轻仓兴全混合现在还适合加仓吗老哥们,https://bbs.hupu.com/40917461.html,2021-02-04,2,4613
诺安有去抄底的嘛？,https://bbs.hupu.com/40912179.html,2021-02-04,68,42867
